"89","В крохотной чеченской деревне городе Шали, где живут 50 тысяч человек и, до недавнего времени, не было даже асфальта, готовится к открытию новая luxury мечеть, гордо носящая имя Рамзана Кадырова.

…Греческий мрамор с острова Тасос, кристаллы Swarovski, золотые полумесяцы… 
– Ат души вообще! Спасибо, о Всевышний! - воскликнул Разман Ахматович при осмотре мечети, которая после открытия станет одной из самых крупных в Европе и сможет одновременно вмещать 20 тысяч верующих.

Нет, это не начало нового рассказа из серии #abram_story, это всего лишь очередная новость из современной России.

Русне же предлагается сглотнуть и утересться ☝","https://vk.com/wall-37009309_2790527","Разжигание межнациональной розни","2018-01-10 17:43:41","2018-01-10 17:43:41"
"90","-1 русня","https://vk.com/wall310001856_798","Разжигание межнациональной розни","2018-01-10 17:44:01","2018-01-10 17:44:01"
"91","-1 русня","https://vk.com/wall310001856_799","Разжигание межнациональной розни","2018-01-10 17:44:02","2018-01-10 17:44:02"
"92","Русня не может в Интернет, потому что его изобрели американцы и европейцы, а русня не изобрела вообще ничего. 
 
Как и прочими плодами западной цивилизации, Интернетом русачки пользуются (при этом Запад ненавидя), но только чтобы его засрать кукареканьем про своё величие. Принципов работы Сети и её структуры русачки не понимают и понимать не желают.","https://vk.com/wall232244558_32592","Разжигание межнациональной розни","2018-01-10 17:44:04","2018-01-10 17:44:04"
"93","Свежая #несвежая русня, Борсук Николай Анатольевич ""Барс"" 

Зашкварился в реанимации 03.01.18 после новогоднего перепоя","https://vk.com/wall-38017739_168272","Разжигание межнациональной розни","2018-01-10 17:44:05","2018-01-10 17:44:05"
"94","""Сюрприз"" (с) Вот как должны писать продвинутые и неполживые СМИ, сразу Европой веет. От дикой русни такого не дождешься. Они настолько отстали, что у них язык не повернется так сказать...","https://vk.com/wall173372363_37466","Разжигание межнациональной розни","2018-01-10 17:44:17","2018-01-10 17:44:17"
"95","- Русня заслуживает того говна, в котором живет. У нас люди с советским менталитетом, они слабохарактерные, ничего не хотят менять. Вон в Зажопинске вообще живут в аварийных домах, получают ниже прожиточного минимума, жрут водяру. И коррупция, и показные выборы будут там только до тех пор, пока они не поднимутся, чтобы что-то изменить. Как при совке жили в говне, так и будут, они все сожрут.
- А ты сам голосуешь на выборах, на митинги ходишь?
- Нет конечно! А что это может изменить? Мой один голос ничего не изменит, смысл ходить, если все равно Путин победит? Я лучше дома посижу, и так лучше будет. А может мне вообще по башке дадут, если много выступать буду","https://vk.com/wall150896893_6173","Разжигание межнациональной розни","2018-01-10 17:44:24","2018-01-10 17:44:24"
"96","Просто сравнение русни и бравых Украинских солдат!","https://vk.com/wall-158579272_529","Разжигание межнациональной розни","2018-01-10 17:44:38","2018-01-10 17:44:38"
"97","ПИЗДАГЛАЗЫЕ - МУСОР 
РУСНЯ - МУСОР 
САЛОЕДЫ - МУСОР 
ХАЧИ - МУСОР 
АНИМЕШНИКИ - МУСОР 
ЧЕРНЫЕ - МУСОР","https://vk.com/wall459261904_229","Разжигание межнациональной розни","2018-01-10 17:45:02","2018-01-10 17:45:02"
"98","Путин мучается и сатанеет на всех и вся. Вообще это всем свойственно с годами, насмотрелись с годами мерзости человечьей, предательства. И мне свойственно до икоты и омерзения, рвоты. Насмотрелись цинизма, мрачнины. Но надо терпеть! Так нельзя. Владимир! Измени политику, ослабь! Имею ввиду внешнюю политику, зачем сирия, салоеды и прочее. Народ ведь сатанеет от патрио на тв, очень злой. Не ужесточай. Если тебе дают это. Одумайся. Мы все тебя уважаем и любим на самом деле. Частично. Ты ведь хороший человек! Это видно по лицу! 
Люди МЕНЯЮТСЯ!!! В лучшую сторону. Самые последние. Имею ввиду наш народ. Не вас, вы не плохой изначально! У вас есть душа.","https://vk.com/wall3219793_16406","Разжигание межнациональной розни","2018-01-10 17:52:08","2018-01-10 17:52:08"
"99","Пыздэц салоеды ахуели😈😁","https://vk.com/wall36187767_31192","Разжигание межнациональной розни","2018-01-10 17:53:16","2018-01-10 17:53:16"
"100","Обычный сирийский вечер.
Бездонного неба пропасть.
В сарае мерцают свечи.
Вдали вертолёта лопасть
Молотит пустынный воздух.

В сарае кружком — пендосы.
Не спят, хоть довольно поздно.
Кумекают, как вопросы,
Поставленные пендосной
Отчизной, решить без пыли
И шума. Под переносной
Свечой их сидит четыре
Десятка злодеев мерзких.
У каждого скотч с фанерой.
На рожах предельно дерзких 
Ухмылки. Воняет серой.
Злодеи готовят дронов
Высокотехнологичных.
Не зря их ругал Милонов.
Он чувствует их отлично!
Пендосы — исчадия ада.
Пендосы — враги России.
Давно бы к ногтю их надо!

Но дроны... Невыносимо
Смотреть патриоту русскому,
Как злыдни, забыв приличия,
Из липкого скотча узкого
Готовят технологичное
Оружие. Твари! Суки
Без совести и без чести.
У нас — патриотов — муки
И колики. Надо б двести
На грудь и тогда попустит.
Тогда мы придумать сможем
Как этих по тихой грусти —
В потери. Нам эти рожи
Пендосские с их фанерой
Ни спать не дают, ни кушать.
Ничто! Мы им врежем Верой!
Мы всех их заставим слушать
Себя. Мы же — мы! Крутые!

Но дроны... Их чёртовы дроны.
Резервные фонды пустые...

Пендосы, ведь вы ж — г@ндоны!
Сдавайтесь бойцам Ассада!
Иначе... Да чтоб их! Дроны...
Фанера и скотч. Засада.
Но, всё-таки, вы — г@ндоны...
10.01.2018
http://yakovenkoigor.blogspot.ru/2018/01/blog-post_10.html","https://vk.com/wall154920949_1133","Разжигание межнациональной розни","2018-01-10 17:56:59","2018-01-10 17:56:59"
"101","Хочу выразить благодарность В.В.Путину за то что поднял страну с колен. 
Огромнейшее вам спасибо за это!!! 
Низкий поклон! 
Россия процветает, когда ей правит такой человек как В.В.Путин! 
Тупые пендосы не пройдут! 
А если будут вылупаться, то пустим на них ядерное оружие! Сразу же успокоятся! 
Пусть дальше живут в своём говне, в то время, когда Россия процветает и люди живут в достатке. 
У нас хорошие, высокие пенсии и зарплаты, высокий уровень жизни. Что вам ещё нужно ненавистники В.В.Путина? 
Посмотрите что происходит на Украине, там вообще ЖОПА, там убивают младенцев. 
Или вспомните 90 - ые, там было гораздо хуже, чем щас. 
Вообщем, если вы тупой человек, то голосуйте за своего долб@еба Навального, а я лично отдам голос за В.В.Путина, потому что за ним будущее этой замечательной страны!","https://vk.com/wall365369770_1014","Разжигание межнациональной розни","2018-01-10 18:12:50","2018-01-10 18:12:50"
"102","эмм а ничего что она агент Г.О.Ш.А.?
___________________________________________
Мы специально поставили её на аватарку для того чтобы Г.О.Ш.Авцы подумали что мы за Анального. Чтобы патриоты поняли что мы агенты кремля, а не Г.О.Ш.А мы написали ""кольцо долбоебов"" тк все пендосы долбоебы","https://vk.com/wall-156214837_1957","Разжигание межнациональной розни","2018-01-10 18:12:56","2018-01-10 18:12:56"
"103","#дрочите дальше на свою пендосию...","https://vk.com/wall232573072_14297","Разжигание межнациональной розни","2018-01-10 18:13:28","2018-01-10 18:13:28"
"104","#дрочите дальше на свою пендосию...","https://vk.com/wall232573072_14297","Разжигание межнациональной розни","2018-01-10 18:13:28","2018-01-10 18:13:28"
"105","Клятi пендосы!!!11","https://vk.com/wall1832691_5024","Разжигание межнациональной розни","2018-01-10 18:13:37","2018-01-10 18:13:37"
"106","Пендосы снабжали террористов химоружием. Удивительно, да?","https://vk.com/wall402069147_1720","Разжигание межнациональной розни","2018-01-10 18:13:40","2018-01-10 18:13:40"
"107","Пендосам Россию не сломить!
И это правило во век работать будет!
И Путин Россию сможет защитить!
От всех невзгод и ссор!","https://vk.com/wall-158517726_65","Разжигание межнациональной розни","2018-01-10 18:13:53","2018-01-10 18:13:53"
"108","Пендосам Россию не сломить!
И это правило во век работать будет!
И Путин Россию сможет защитить!
От всех невзгод и ссор!","https://vk.com/wall-158517726_65","Разжигание межнациональной розни","2018-01-10 18:13:54","2018-01-10 18:13:54"
"109","#дрочите дальше на свою пендосию...","https://vk.com/wall232573072_14296","Разжигание межнациональной розни","2018-01-10 18:14:06","2018-01-10 18:14:06"
"110","Пендосы, сцуко, хитрые...","https://vk.com/wall13325962_31743","Разжигание межнациональной розни","2018-01-10 18:14:09","2018-01-10 18:14:09"
"111","Ебанем по рогулям или пендосам)))","https://vk.com/wall408200682_22321","Разжигание межнациональной розни","2018-01-10 18:14:20","2018-01-10 18:14:20"
"112","💥Продолжение истории с дагестанским имамом Саидахмедом Магомедовым из Муцалаула, короче история такая. Неподелив денежки на ДЖИХАД и после бурных 20 минутных споров бородатый дурак послал своих друзей. Имам был настоятелем ""правильной"" мечети для ваххабитских овцеебов и парни недолго думая пустили его в расход из пистолета ПМ 😀.
В задачи входил сбор денег на джихад, в работу эту были включены все посещающие эту салафитскую помойку.

 🛑 + дополнительно.
Имам был еще братом уже пущенного в расход урода Магомедова Омара 😀. Оба брата погнали кормить червей в аду)

#п","https://vk.com/wall-99748392_232772","Разжигание межнациональной розни","2018-01-10 18:18:37","2018-01-10 18:18:37"
"113","ТЫ сука пиздос ебучий тебя ЕБЁТ ЧТОЛИ УЁБОК БЛЯТЬ ЕБАННЫЙ хули смотришь сука, чмо, очкошник, овцееб, пидар, тварь, гавноёб, вафлеглот, уёбище ебанное, долбаеб, выблядок сранный, пидерраст, гавножуй, хуй, мудак, хуесос, пиздолиз, гандон, срань господня, ногоёб, хуетрон, пиздотрон, блядоёб, чмордяй, вонючка, червь, хуеман, пиздотрах, уебан, жирное гавно, спермоглот, трахоеб, хуй, онанист, пиздюк, гавноед, педофил, светофороёб, миньетчик, пиздец и ЖОПОТРАХ!!!! Я ТЕБЯ НЕНАВИЖУ!!! Я ЕБУ ТВОЮ СЕМЬЮ!!! Когда я трахал твою мать, ты смотрел на ето, а потом ты забыл выучить уроки и тебе поставили двойку!!! Ты самый выебанный в мире ДАЛБАЕБ!!! Ты тупое ебланодаунпизда!!! Твоё место - самая прогавнённая и обоссаная параша в мире!!!! А НАХОДИТСЯ ОНА У ТЕБЯ ДОМА ГДЕ ТЫ ДЕЛАЕШЬ МИНЕТ СВОЕМУ БАТЕ!!1! Ты сходи, помойся, а когда откроешь шампунь, вместо шампуня там БУДЕТ СПЕРМА!!! ЭТО Я ТУДА НАДРОЧИЛ!!!1 И ПАХНУТЬ ШАМПУНЬ БУДЕТ ПИЗДОЙ!!! ТЫ ЕБАННЫЙ ПИЗДАОРАС!!!! ТЫ ЛИЖЕШЬ АНУС ВСЕХ ПРИДУРКОВ В МИРЕ!!!! 
У ТЕБЯ НЕТ РОДИТЕЛЕЙ, ПОТОМУ ЧТО Я ИХ УБИЛ!!!! 
а твои родители были такими же распиздяями и сосалками как и ты!!! Ты лижешь грязь с обуви бомжей!!! Ты ебучий пидар!!! ты учишься в школе МИНЬЕТА!!!! ТЫ ШЛЮХА, ТЕБЯ ЕБУТ ВСЕ В ОКРУГЕ, ДАЖЕ ТВОЯ БАБКА!!!! Ты пидарский АЦТОЙ!! Ты съел шаурму, а там были личинки!!! теперь они лазят по твоему телу и ебут твои органы! Я хуярил по твоей голове трубой, после чего ты стал ДАЛБАЁБОМ!!! Я НАСРАЛ НА ЛИЦО ТЕБЕ!! Тебя похищали фермеры и ебали тебя вилками!!!!1 У ТЕБЯ НЕТ ДОМА! ПОЭТОМУ ТЫ ЖИВЁШЬ В ПИЗДЕ У МАТЕРИ!!! ты самый захуянский пиздоглазое уёбище! Я тебя ненавижу!! ТЫ УЁБАК и сосёшь батин хуй, а ещё когда твои трусы сушились на балконе, Я ИХ УКРАЛ!! И ТЕБЕ ПРИШЛОСЬ ХОДИТЬ ЦЕЛУЮ НЕДЕЛЮ БЕЗ ТРУСОВ ПОТОМУ ЧТО ТЫ ЕБАН! ТЕБЯ В ЕБАЛО ПИЗДИЛИ ВСЁ ДОЛБАЁБЫ ВО ВСЕЛЕННОЙ! И ЖРЁШЬ СОБАЧЬЕ ДЕРЬМО!! ТЫ САМЫЙ СТРЁМНЫЙ ЧЕЛОВЕК В МИРЕ!! ДАЖЕ САМЫЙ ВОНЮЧИЙ ПИДАРОВЫЕБАННОГАНДОТРАХОХУЕБЛЯДСКИЙ ГОВНАРЬ ЛУЧШЕ ТЕБЯ!!! ТВОЯ МАТЬ ВЫКОЛОЛА СЕБЕ ГЛАЗА, КОГДА РОДИЛСЯ ТЫ!!1!!! Тебя ебут в жопу мухи!!! Когда ты платишь за интернет, тебя там ОБСИРАЮТ!!!! 
Я ССАЛ ТЕБЕ В БОТИНКИ, А КОГДА ти ИХ ОДЕВАЛ, У ТЕБЯ НОГИ ВОНЯЛИ МОЧОЙ!!! 
ФУ, УЕБАНСКИЙ УЕБАН, МУДАКСКИЙ ПИДАР ЕБАННЫЙ, ФУ, ЧМО , ТРАХАРИЛА, ЕБАСОС, ТАКИХ КАК ТЫ НАДО РАКОМ ЕБАТЬ!!! 
АЦТОЙ, ПИДАР","https://vk.com/wall424874521_427","Разжигание межнациональной розни","2018-01-10 18:18:40","2018-01-10 18:18:40"
"114","ТЫ сука пиздос ебучий тебя ЕБЁТ ЧТОЛИ УЁБОК БЛЯТЬ ЕБАННЫЙ хули смотришь сука, чмо, очкошник, овцееб, пидар, тварь, гавноёб, вафлеглот, уёбище ебанное, долбаеб, выблядок сранный, пидерраст, гавножуй, хуй, мудак, хуесос, пиздолиз, гандон, срань господня, ногоёб, хуетрон, пиздотрон, блядоёб, чмордяй, вонючка, червь, хуеман, пиздотрах, уебан, жирное гавно, спермоглот, трахоеб, хуй, онанист, пиздюк, гавноед, педофил, светофороёб, миньетчик, пиздец и ЖОПОТРАХ!!!! Я ТЕБЯ НЕНАВИЖУ!!! Я ЕБУ ТВОЮ СЕМЬЮ!!! Когда я трахал твою мать, ты смотрел на ето, а потом ты забыл выучить уроки и тебе поставили двойку!!! Ты самый выебанный в мире ДАЛБАЕБ!!! Ты тупое ебланодаунпизда!!! Твоё место - самая прогавнённая и обоссаная параша в мире!!!! А НАХОДИТСЯ ОНА У ТЕБЯ ДОМА ГДЕ ТЫ ДЕЛАЕШЬ МИНЕТ СВОЕМУ БАТЕ!!1! Ты сходи, помойся, а когда откроешь шампунь, вместо шампуня там БУДЕТ СПЕРМА!!! ЭТО Я ТУДА НАДРОЧИЛ!!!1 И ПАХНУТЬ ШАМПУНЬ БУДЕТ ПИЗДОЙ!!! ТЫ ЕБАННЫЙ ПИЗДАОРАС!!!! ТЫ ЛИЖЕШЬ АНУС ВСЕХ ПРИДУРКОВ В МИРЕ!!!! 
У ТЕБЯ НЕТ РОДИТЕЛЕЙ, ПОТОМУ ЧТО Я ИХ УБИЛ!!!! 
а твои родители были такими же распиздяями и сосалками как и ты!!! Ты лижешь грязь с обуви бомжей!!! Ты ебучий пидар!!! ты учишься в школе МИНЬЕТА!!!! ТЫ ШЛЮХА, ТЕБЯ ЕБУТ ВСЕ В ОКРУГЕ, ДАЖЕ ТВОЯ БАБКА!!!! Ты пидарский АЦТОЙ!! Ты съел шаурму, а там были личинки!!! теперь они лазят по твоему телу и ебут твои органы! Я хуярил по твоей голове трубой, после чего ты стал ДАЛБАЁБОМ!!! Я НАСРАЛ НА ЛИЦО ТЕБЕ!! Тебя похищали фермеры и ебали тебя вилками!!!!1 У ТЕБЯ НЕТ ДОМА! ПОЭТОМУ ТЫ ЖИВЁШЬ В ПИЗДЕ У МАТЕРИ!!! ты самый захуянский пиздоглазое уёбище! Я тебя ненавижу!! ТЫ УЁБАК и сосёшь батин хуй, а ещё когда твои трусы сушились на балконе, Я ИХ УКРАЛ!! И ТЕБЕ ПРИШЛОСЬ ХОДИТЬ ЦЕЛУЮ НЕДЕЛЮ БЕЗ ТРУСОВ ПОТОМУ ЧТО ТЫ ЕБАН! ТЕБЯ В ЕБАЛО ПИЗДИЛИ ВСЁ ДОЛБАЁБЫ ВО ВСЕЛЕННОЙ! И ЖРЁШЬ СОБАЧЬЕ ДЕРЬМО!! ТЫ САМЫЙ СТРЁМНЫЙ ЧЕЛОВЕК В МИРЕ!! ДАЖЕ САМЫЙ ВОНЮЧИЙ ПИДАРОВЫЕБАННОГАНДОТРАХОХУЕБЛЯДСКИЙ ГОВНАРЬ ЛУЧШЕ ТЕБЯ!!! ТВОЯ МАТЬ ВЫКОЛОЛА СЕБЕ ГЛАЗА, КОГДА РОДИЛСЯ ТЫ!!1!!! Тебя ебут в жопу мухи!!! Когда ты платишь за интернет, тебя там ОБСИРАЮТ!!!! 
Я ССАЛ ТЕБЕ В БОТИНКИ, А КОГДА ти ИХ ОДЕВАЛ, У ТЕБЯ НОГИ ВОНЯЛИ МОЧОЙ!!! 
ФУ, УЕБАНСКИЙ УЕБАН, МУДАКСКИЙ ПИДАР ЕБАННЫЙ, ФУ, ЧМО , ТРАХАРИЛА, ЕБАСОС, ТАКИХ КАК ТЫ НАДО РАКОМ ЕБАТЬ!!! 
АЦТОЙ, ПИДАР","https://vk.com/wall424874521_427","Разжигание межнациональной розни","2018-01-10 18:18:40","2018-01-10 18:18:40"
"115","#Морал
_________________
Ну привет, хозяин медной горы.
Пальцы держишь криминально, загребут ж, дядь.
Полукровка походу. Помесь русского и чернодырика.
Бля, зачем так делать....
Поло угашенное, мне не нравится, шортецы обычные, бананка найк, РЫНОК ЕБАТЬ ПИЗДЕЦ.
Ноги не дрищавые, да и весь не дрищ, это уже хоть что-то.
Очки не гучи, хуйня какая-то дешманская, выкинь их в воду, пусть рыбки блатуют. Они тебе все равно пиздец как не идут.
Фон имеется, чистое красивое небо, город на 2 плане, и водичка, все в норме все в контрасте. Уши у тебя как у обезьяны. Вифи наверное часто находишь да?
А пальцы чот короткие какие-то. Хотя смотрю на 2 руку, там нормальные. Аномальный горец, ауффф. Я прям по жизни вижу тебя в роли овцееба. Задумайся над этим, выгодная хуйня.
Фоток больше нет. Опять онли ван. ептабля, чебуречник ты ебаный, не мог кинуть вторую?
3 из 10 твои, вах
#Moral","https://vk.com/wall-128904030_71676","Разжигание межнациональной розни","2018-01-10 18:18:43","2018-01-10 18:18:43"
"116","Продолжение истории с дагестанским имамом Саидахмедом Магомедовым из Муцалаула

Короче история такая. Неподелив денежки на ДЖИХАД и после бурных 20 минутных споров бородатый дурак послал своих друзей. Имам был настоятелем ""правильной"" мечети для ваххабитских овцеебов и парни недо…","https://vk.com/wall-75974533_24818","Разжигание межнациональной розни","2018-01-10 18:18:44","2018-01-10 18:18:44"
"117","В очередной раз меня начало окутывать беспокойство. Беспокойство не покидало очень долго, так как около недели от пробитого овцеёба из кишлака не было слышно характерных блеяний со стороны засоренного сортира. Что же это случилось? Куда незатейливое животное подевалось, с его крайне забавным и трепещущими душу воспеваниями, с характерным высоким баритоном о том, как скотоложство и гомосексуализм прогнивает под гнётом гетеросексуализма? Но, в конечном счете, все же прекрасно понимают, что тот присущий иррационализм и ограниченность взглядов были спровоцированы низким качеством быта и жизни, вот и весь фактор и причина маниакальной апатии, которая заключается в личных сексуальных комплексах об инцесте и сексуальном сношении с животными у пробитого овцеёба. Но это вполне закономерный фактор для большего контингента всяческих окрестностей с сомнительной социализацией. Овцеёбы не являются одушевлёнными личностями, они всего лишь поверхностное вспомогательное, чьё существование состоит в том, чтобы быть игрушкой для глумления высокопочтенных господ.","https://vk.com/wall466801434_75","Разжигание межнациональной розни","2018-01-10 18:18:46","2018-01-10 18:18:46"
"118","В числе прочего: Почему на севере терпимы к геям, а на Кавказе к овцеебам.","https://vk.com/wall118300359_2700","Разжигание межнациональной розни","2018-01-10 18:18:54","2018-01-10 18:18:54"
"119","Мусор
2:1
С перестроя скрина нету
Симпл овцееб горный","https://vk.com/wall-60747440_3208","Разжигание межнациональной розни","2018-01-10 18:19:00","2018-01-10 18:19:00"
"120","Иногда меня спрашивают, какое мне дело до того что творят другие фотографы? У тебя свое видение, свое творчество, свои цели и пути к их достижению. Что тебе до других? Все верно, но вот вспоминаются многочисленные рассказы израильских пограничников, просидевших в дозоре несколько дней на границе с Ливаном или Сирией. Они рассказывают как местные пастухи периодически совокупляются с овцами или осликами. И вроде как другая сторона границы, другая страна, другое общество. А все равно за человечество обидно... Так и с этими овцеебами от фотографии.","https://vk.com/wall303380803_1245","Разжигание межнациональной розни","2018-01-10 18:19:01","2018-01-10 18:19:01"
"121","сука урод ёбаный блять
бурят сука неруская чурка
ебаная ебучий шимпанзе 
блять урод ёбаный такой 
чмошник сука я тебя в
жопу выебу сатанист 
ёбаный тебя тортила
черепаха трахнет в твою 
жопу сука чтоб ты в ад
попал чмо ебаное сука
пердун хуесос ебил
выблядок говноеед 
говножуй долбаеб выебок 
мудоеб обмудок овцееб","https://vk.com/wall-159101666_43","Разжигание межнациональной розни","2018-01-10 18:19:05","2018-01-10 18:19:05"
"122","Друг в шутку назвал какого-то кавказца на улице овцеебом. Тот кинул его с вертухи в кусты шиповника. Друг встал из него с царапинами на лице и в рванной майке.","https://vk.com/wall-159424003_62","Разжигание межнациональной розни","2018-01-10 18:19:07","2018-01-10 18:19:07"
"123","Бля какую на хуй эта баланда какого хуя ты почистил банан я бля просто в ахуе что ты делаешь я вообще так то опаздываю бля а ты тут со своим мастер классом я должен подать ебаные Марцепаны через блядские сука пять минут а ты тут своей мастер класс суккккк ты бы пошол на хуй но бля твой сука наставник и только у меня тут есть хер понял ты жопно анальный овцеёб ты бы даже наверно ебал овцу если бы тебя сзади ебала другая овца при этом отсасывая овцебыку блятттт как ты меня заебал ушлепок скоро надо подавать марципаны так что бля порежь ебаный киви и добавь льда и потом обосрись обосрись тварь гнида. Я уже должен их подать сука так что пошол на хуй тварь гондон жопно анальный дибил пандус блятьттт бесишшшш меня дибил бля епта сука","https://vk.com/wall-158904151_55","Разжигание межнациональной розни","2018-01-10 18:19:29","2018-01-10 18:19:29"
"124","Практически свежатина,правда,нерусская.Спустившийся с горы Арарат овцеёб Симонян Фамил Фарманович ""Спартак"".03.06.1987г. ~25.12.2017г.","https://vk.com/wall-75220848_183891","Разжигание межнациональной розни","2018-01-10 18:19:34","2018-01-10 18:19:34"
"125","ц 😄 🤘🏻 ц
Ну что овцеебы, начнем карнавал? ) 😀
Павел иванович Я! ))
Очки как у собчак !!!!!!!!! )))","https://vk.com/wall152260377_4277","Разжигание межнациональной розни","2018-01-10 18:19:39","2018-01-10 18:19:39"
"126","С новым годом собаки!!!! 
░░░░░░░░░▄░░░░░░░░░░░░░░▄ 
░░░░░░░░▌▒█░░░░░░░░░░░▄▀▒▌ 
░░░░░░░░▌▒▒█░░░░░░░░▄▀▒▒▒▐ 
░░░░░░░▐▄▀▒▒▀▀▀▀▄▄▄▀▒▒▒▒▒▐ 
░░░░░▄▄▀▒░▒▒▒▒▒▒▒▒▒█▒▒▄█▒▐ 
ТЫ сука пиздос ебучий тебя ЕБЁТ ЧТОЛИ УЁБОК БЛЯТЬ ЕБАННЫЙ хули смотришь сука, чмо, очкошник, овцееб, пидар, тварь, гавноёб, вафлеглот, уёбище ебанное, долбаеб, выблядок сранный, пидерраст, гавножуй, хуй, мудак, хуесос, пиздолиз, гандон, срань господня, ногоёб, хуетрон, пиздотрон, блядоёб, чмордяй, вонючка, червь, хуеман, пиздотрах, уебан, жирное гавно, спермоглот, трахоеб, хуй, онанист, пиздюк, гавноед, педофил, светофороёб, миньетчик, пиздец и ЖОПОТРАХ!!!! Я ТЕБЯ НЕНАВИЖУ!!! Я ЕБУ ТВОЮ СЕМЬЮ!!! Когда я трахал твою мать, ты смотрел на ето, а потом ты забыл выучить уроки и тебе поставили двойку!!! Ты самый выебанный в мире ДАЛБАЕБ!!! Ты тупое ебланодаунпизда!!! Твоё место - самая прогавнённая и обоссаная параша в мире!!!! А НАХОДИТСЯ ОНА У ТЕБЯ ДОМА ГДЕ ТЫ ДЕЛАЕШЬ МИНЕТ СВОЕМУ БАТЕ!!1! Ты сходи, помойся, а когда откроешь шампунь, вместо шампуня там БУДЕТ СПЕРМА!!! ЭТО Я ТУДА НАДРОЧИЛ!!!1 И ПАХНУТЬ ШАМПУНЬ БУДЕТ ПИЗДОЙ!!! ТЫ ЕБАННЫЙ ПИЗДАОРАС!!!! ТЫ ЛИЖЕШЬ АНУС ВСЕХ ПРИДУРКОВ В МИРЕ!!!! 
У ТЕБЯ НЕТ РОДИТЕЛЕЙ, ПОТОМУ ЧТО Я ИХ УБИЛ!!!! 
а твои родители были такими же распиздяями и сосалками как и ты!!! Ты лижешь грязь с обуви бомжей!!! Ты ебучий пидар!!! ты учишься в школе МИНЬЕТА!!!! ТЫ ШЛЮХА, ТЕБЯ ЕБУТ ВСЕ В ОКРУГЕ, ДАЖЕ ТВОЯ БАБКА!!!! Ты пидарский АЦТОЙ!! Ты съел шаурму, а там были личинки!!! теперь они лазят по твоему телу и ебут твои органы! Я хуярил по твоей голове трубой, после чего ты стал ДАЛБАЁБОМ!!! Я НАСРАЛ НА ЛИЦО ТЕБЕ!! Тебя похищали фермеры и ебали тебя вилками!!!!1 У ТЕБЯ НЕТ ДОМА! ПОЭТОМУ ТЫ ЖИВЁШЬ В ПИЗДЕ У МАТЕРИ!!! ты самый захуянский пиздоглазое уёбище! Я тебя ненавижу!! ТЫ УЁБАК и сосёшь батин хуй, а ещё когда твои трусы сушились на балконе, Я ИХ УКРАЛ!! И ТЕБЕ ПРИШЛОСЬ ХОДИТЬ ЦЕЛУЮ НЕДЕЛЮ БЕЗ ТРУСОВ ПОТОМУ ЧТО ТЫ ЕБАН! ТЕБЯ В ЕБАЛО ПИЗДИЛИ ВСЁ ДОЛБАЁБЫ ВО ВСЕЛЕННОЙ! И ЖРЁШЬ СОБАЧЬЕ ДЕРЬМО!! ТЫ САМЫЙ СТРЁМНЫЙ ЧЕЛОВЕК В МИРЕ!! ДАЖЕ САМЫЙ ВОНЮЧИЙ ПИДАРОВЫЕБАННОГАНДОТРАХОХУЕБЛЯДСКИЙ ГОВНАРЬ ЛУЧШЕ ТЕБЯ!!! ТВОЯ МАТЬ ВЫКОЛОЛА СЕБЕ ГЛАЗА, КОГДА РОДИЛСЯ ТЫ!!1!!! Тебя ебут в жопу мухи!!! Когда ты платишь за интернет, тебя там ОБСИРАЮТ!!!! 
Я ССАЛ ТЕБЕ В БОТИНКИ, А КОГДА ТЫ ИХ ОДЕВАЛ, У ТЕБЯ НОГИ ВОНЯЛИ МОЧОЙ!!","https://vk.com/wall329665317_967","Разжигание межнациональной розни","2018-01-10 18:19:42","2018-01-10 18:19:42"
